Food_code,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,Main_food_description,catnumb,catname,novaclass,macroclass
82106000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.541,0.0,884.0,Safflower oil,8012,Salad dressings and vegetable oils,2,Other
82107000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,884.0,Sesame oil,8012,Salad dressings and vegetable oils,2,Other
82108000,0.0,100.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15.65,0.0,884.0,Soybean oil,8012,Salad dressings and vegetable oils,2,Other
82108250,0.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,11.638,0.0,884.0,Soybean and sunflower oil,8012,Salad dressings and vegetable oils,2,Other
82108500,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,884.0,Sunflower oil,8012,Salad dressings and vegetable oils,2,Other
82108700,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,884.0,Walnut oil,8012,Salad dressings and vegetable oils,2,Other
82109000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,884.0,Wheat germ oil,8012,Salad dressings and vegetable oils,2,Other
83100100,0.93,44.48,9.04,5.87,0.4,24.0,0.61,1032.0,0.1,22.0,6.778,55.0,432.0,"Salad dressing, NFS, for salads",8012,Salad dressings and vegetable oils,4,Other
83100200,0.9,56.4,13.53,3.74,0.0,10.0,0.21,640.0,0.2,32.0,8.392,10.0,554.0,"Salad dressing, NFS, for sandwiches",8010,Mayonnaise,4,Other
83101000,1.37,51.1,4.62,3.48,0.4,37.0,0.09,1041.0,0.1,31.0,8.275,88.0,476.0,Blue or roquefort cheese dressing,8012,Salad dressings and vegetable oils,4,Other
83102000,2.17,57.85,3.3,2.81,0.5,48.0,1.08,1209.0,0.1,39.0,8.789,29.0,542.0,Caesar dressing,8012,Salad dressings and vegetable oils,4,Other
83103000,0.9,33.4,23.8,20.11,0.1,14.0,0.2,710.0,0.1,26.0,4.9,9.0,390.0,Coleslaw dressing,8012,Salad dressings and vegetable oils,4,Other
83104000,0.77,44.81,15.58,15.95,0.0,24.0,0.8,836.0,0.0,0.0,5.648,67.0,457.0,French dressing,8012,Salad dressings and vegetable oils,4,Other
83105500,0.87,40.83,23.33,15.84,0.4,12.0,0.29,650.0,0.1,29.0,5.0,20.0,464.0,Honey mustard dressing,8012,Salad dressings and vegetable oils,4,Other
83106000,0.38,28.37,10.43,8.32,0.0,7.0,0.63,1018.0,0.0,0.0,4.474,48.0,291.0,"Italian dressing, made with vinegar and oil",8012,Salad dressings and vegetable oils,4,Other
83107000,0.9,79.39,3.16,1.08,0.0,7.0,0.22,568.0,0.2,38.0,11.885,12.0,718.0,"Mayonnaise, regular",8010,Mayonnaise,4,Other
83107200,5.95,31.79,3.06,0.85,1.1,53.0,0.27,773.0,0.0,0.0,2.921,66.0,322.0,"Mayonnaise, made with tofu",8010,Mayonnaise,4,Other
83108000,0.3,19.2,16.0,6.0,0.0,0.0,0.0,497.0,0.0,24.0,3.3,10.0,232.0,"Mayonnaise, imitation",8010,Mayonnaise,4,Other
83108100,0.1,47.7,15.8,6.0,0.0,0.0,0.01,353.0,0.0,0.0,7.5,10.0,482.0,"Mayonnaise, imitation, cholesterol free",8010,Mayonnaise,4,Other
83109000,0.69,26.18,31.9,17.68,0.7,13.0,0.6,1133.0,0.0,0.0,2.39,173.0,355.0,Russian dressing,8012,Salad dressings and vegetable oils,4,Other
83110000,0.9,33.4,23.9,6.4,0.0,14.0,0.2,711.0,0.1,26.0,4.9,9.0,390.0,Mayonnaise-type salad dressing,8010,Mayonnaise,4,Other
83110010,0.0,77.8,0.3,0.3,0.0,7.0,0.23,486.0,0.0,0.0,10.784,14.0,688.0,"Mayonnaise-type salad dressing, cholesterol-free",8010,Mayonnaise,4,Other
83112000,1.9,43.33,7.36,6.67,0.1,34.0,0.35,867.0,0.0,40.0,5.978,58.0,427.0,Green Goddess dressing,8012,Salad dressings and vegetable oils,4,Other
83112500,1.03,51.39,6.69,2.45,0.7,31.0,0.62,1094.0,0.1,33.0,8.019,62.0,484.0,"Creamy dressing, made with sour cream and/or buttermilk and oil",8012,Salad dressings and vegetable oils,4,Other
83112950,0.92,33.33,24.53,23.39,0.3,59.0,0.25,788.0,0.1,15.0,6.061,61.0,399.0,Poppy seed dressing,8012,Salad dressings and vegetable oils,4,Other
83112960,1.2,61.4,3.5,2.45,0.0,22.0,0.35,1103.0,0.1,49.0,10.527,176.0,564.0,Peppercorn Dressing,8012,Salad dressings and vegetable oils,4,Other
83112990,3.1,45.2,8.6,8.32,1.0,19.0,0.6,1000.0,0.0,0.0,6.2,157.0,443.0,Sesame dressing,8012,Salad dressings and vegetable oils,4,Other
83113000,0.1,0.0,3.7,3.7,0.0,4.0,0.04,208.0,0.0,0.0,0.0,33.0,15.0,Sweet and sour dressing,8012,Salad dressings and vegetable oils,4,Other
83114000,1.09,35.06,14.64,15.18,0.8,17.0,1.18,863.0,0.1,26.0,5.092,107.0,370.0,Thousand Island dressing,8012,Salad dressings and vegetable oils,4,Other
83115000,2.83,3.74,7.13,6.24,0.1,100.0,0.1,417.0,0.1,10.0,1.829,141.0,73.0,Yogurt dressing,8012,Salad dressings and vegetable oils,4,Other
83200100,0.76,8.9,15.79,9.71,0.7,16.0,0.7,987.0,0.0,5.0,0.723,106.0,142.0,"Salad dressing, low-calorie, NFS",8012,Salad dressings and vegetable oils,4,Other
83201000,5.1,7.2,2.9,2.82,0.0,89.0,0.5,939.0,0.0,1.0,2.575,5.0,99.0,"Blue or roquefort cheese dressing, low-calorie",8012,Salad dressings and vegetable oils,4,Other
83201050,2.1,2.7,13.2,3.6,0.0,68.0,0.14,939.0,0.0,10.0,0.628,51.0,86.0,"Blue or roquefort cheese dressing, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83201200,1.52,1.01,25.6,7.44,1.8,51.0,0.12,814.0,0.0,2.0,0.45,194.0,115.0,"Blue or roquefort cheese dressing, reduced calorie, fat-free, cholesterol-free",8012,Salad dressings and vegetable oils,4,Other
83201400,0.0,20.0,40.0,38.73,0.4,36.0,0.26,1600.0,0.0,25.0,2.98,50.0,329.0,"Coleslaw dressing, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83202000,0.58,11.52,31.22,16.86,1.5,11.0,0.73,838.0,0.0,0.0,0.842,107.0,222.0,"French dressing, low-calorie",8012,Salad dressings and vegetable oils,4,Other
83202010,0.2,0.27,32.14,16.45,2.2,5.0,0.58,853.0,0.0,0.0,0.037,84.0,132.0,"French dressing, reduced calorie, fat-free, cholesterol-free",8012,Salad dressings and vegetable oils,4,Other
83202020,0.58,11.52,31.22,16.86,1.5,11.0,0.73,838.0,0.0,0.0,0.842,107.0,222.0,"French dressing, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83203000,0.3,4.4,18.6,16.32,0.1,24.0,0.18,1148.0,0.0,2.0,0.703,29.0,110.0,"Caesar dressing, low-calorie",8012,Salad dressings and vegetable oils,4,Other
83203250,0.2,2.7,15.5,10.3,1.9,6.0,0.12,788.0,0.0,9.0,0.6,49.0,84.0,"Mayonnaise-type salad dressing, fat-free",8010,Mayonnaise,4,Other
83204000,0.88,33.09,8.2,4.34,0.0,8.0,0.32,673.0,0.0,35.0,5.209,40.0,324.0,"Mayonnaise, low-calorie or diet",8010,Mayonnaise,4,Other
83204020,0.9,33.3,6.7,4.2,0.0,0.0,0.0,733.0,0.0,0.0,4.618,67.0,333.0,"Mayonnaise, reduced calorie or diet, cholesterol-free",8010,Mayonnaise,4,Other
83204050,0.88,33.09,8.2,4.34,0.0,8.0,0.32,673.0,0.0,35.0,5.209,40.0,324.0,"Mayonnaise-type salad dressing, low-calorie or diet",8010,Mayonnaise,4,Other
83204060,0.9,33.4,23.9,6.4,0.0,14.0,0.2,711.0,0.0,0.0,5.0,9.0,390.0,"Mayonnaise-type salad dressing, low-calorie or diet, cholesterol-free",8010,Mayonnaise,4,Other
83204500,0.98,10.0,29.27,18.33,0.8,67.0,0.41,900.0,0.0,0.0,0.833,55.0,207.0,"Honey mustard dressing, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83205000,0.47,6.38,4.57,4.55,0.0,9.0,0.65,1074.0,0.0,6.0,0.451,85.0,75.0,"Italian dressing, low calorie",8012,Salad dressings and vegetable oils,4,Other
83205450,0.47,6.38,4.57,4.55,0.0,9.0,0.65,1074.0,0.0,6.0,0.451,85.0,75.0,"Italian dressing, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83205500,0.97,0.87,8.75,8.85,0.6,30.0,0.4,1129.0,0.0,2.0,0.295,102.0,47.0,"Italian dressing, reduced calorie, fat-free",8012,Salad dressings and vegetable oils,4,Other
83207000,0.83,11.32,24.06,17.31,1.2,27.0,0.9,955.0,0.0,11.0,0.746,202.0,195.0,"Thousand Island dressing, low-calorie",8012,Salad dressings and vegetable oils,4,Other
83207100,0.55,1.45,29.27,16.83,3.3,11.0,0.28,788.0,0.0,5.0,0.198,122.0,132.0,"Thousand Island dressing, reduced calorie, fat-free, cholesterol-free",8012,Salad dressings and vegetable oils,4,Other
83210000,0.41,20.25,6.79,6.63,0.0,17.0,0.04,1380.0,0.0,1.0,5.328,27.0,209.0,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83210050,0.41,20.25,6.79,6.63,0.0,17.0,0.04,1380.0,0.0,1.0,5.328,27.0,209.0,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",8012,Salad dressings and vegetable oils,4,Other
83210100,1.5,14.0,7.0,5.65,0.0,6.0,0.13,1120.0,0.0,0.0,2.115,36.0,160.0,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",8012,Salad dressings and vegetable oils,4,Other
83210200,1.4,2.7,20.0,5.35,0.0,36.0,0.25,897.0,0.0,0.0,0.494,133.0,107.0,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free, cholesterol-free",8012,Salad dressings and vegetable oils,4,Other
83210250,1.0,8.0,16.0,3.28,0.0,36.0,0.26,932.0,0.0,0.0,1.355,49.0,140.0,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free",8012,Salad dressings and vegetable oils,4,Other
91101000,0.0,0.0,99.98,99.8,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,"Sugar, NFS",8802,Sugars and honey,2,Other
91101010,0.0,0.0,99.98,99.8,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,"Sugar, white, granulated or lump",8802,Sugars and honey,2,Other
91101020,0.0,0.0,99.77,97.81,0.0,1.0,0.06,2.0,0.0,0.0,0.0,2.0,389.0,"Sugar, white, confectioner's, powdered",8802,Sugars and honey,2,Other
91102010,0.12,0.0,98.09,97.02,0.0,83.0,0.71,28.0,0.0,0.0,0.0,133.0,380.0,"Sugar, brown",8802,Sugars and honey,2,Other
91104100,0.29,0.09,98.58,92.74,3.8,73.0,0.65,2.0,0.0,0.0,0.025,33.0,377.0,"Sugar, cinnamon",8802,Sugars and honey,2,Other
91104200,0.12,0.0,98.09,97.02,0.0,83.0,0.71,28.0,0.0,0.0,0.0,133.0,380.0,"Sugar, raw",8802,Sugars and honey,2,Other
91105010,0.0,0.0,100.0,92.7,0.0,0.0,0.1,12.0,0.0,0.0,0.0,0.0,368.0,"Fructose sweetener, sugar substitute, dry powder",8804,Sugar substitutes,4,Other
91106000,0.02,0.0,99.87,99.61,0.0,1.0,0.05,1.0,0.0,0.0,0.0,2.0,387.0,"Sugar substitute, sugar-aspartame blend, dry powder",8804,Sugar substitutes,4,Other
91107000,0.0,0.0,91.17,80.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,336.0,"Sucralose-based sweetener, sugar substitute",8804,Sugar substitutes,4,Other
91108000,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,"Sugar substitute, herbal extract sweetener, powder",8804,Sugar substitutes,2,Other
91108010,0.8,0.0,49.2,0.01,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40.0,"Sugar substitute, herbal extract sweetener, liquid",8804,Sugar substitutes,2,Other
91200000,1.56,0.0,89.1,82.94,0.0,0.0,0.04,214.0,0.0,0.0,0.0,4.0,362.0,"Sugar substitute, low-calorie, powdered, NFS",8804,Sugar substitutes,4,Other
91200020,0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,"Sugar substitute, saccharin-based, dry powder",8804,Sugar substitutes,4,Other
91200030,0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,"Brown sugar substitute, saccharin-based, dry powder",8804,Sugar substitutes,4,Other
91200040,0.94,0.0,89.11,85.19,0.0,0.0,0.04,428.0,0.0,0.0,0.0,4.0,360.0,"Sugar substitute, saccharin-based, dry powder and tablets",8804,Sugar substitutes,4,Other
91200110,0.02,0.0,2.05,1.96,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,8.0,"Sugar substitute, saccharin-based, liquid",8804,Sugar substitutes,4,Other
91201010,2.17,0.0,89.08,80.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4.0,365.0,"Sugar substitute, aspartame-based, dry powder",8804,Sugar substitutes,4,Other
91300010,0.0,0.07,66.86,43.89,0.0,7.0,0.1,82.0,0.0,0.0,0.013,25.0,259.0,"Syrup, NFS",8806,"Jams, syrups, toppings",4,Other
91300100,0.0,0.1,69.6,42.0,0.0,5.0,0.07,61.0,0.0,0.0,0.018,6.0,265.0,"Pancake syrup, NFS",8806,"Jams, syrups, toppings",4,Other
91301020,0.0,0.2,76.79,26.77,0.0,13.0,0.0,62.0,0.0,0.0,0.0,1.0,283.0,Cane and corn pancake syrup,8806,"Jams, syrups, toppings",4,Other
91301030,0.0,0.2,76.79,26.77,0.0,13.0,0.0,62.0,0.0,0.0,0.0,1.0,283.0,"Corn syrup, light or dark",8806,"Jams, syrups, toppings",4,Other
91301040,0.02,1.82,74.86,26.1,0.0,13.0,0.0,270.0,0.0,4.0,1.033,1.0,290.0,Buttered blends syrup,8806,"Jams, syrups, toppings",4,Other
91301050,0.03,0.12,71.82,31.96,0.0,5.0,0.07,20.0,0.0,0.0,0.002,14.0,268.0,Fruit syrup,8806,"Jams, syrups, toppings",4,Other
91301060,0.04,0.06,67.04,60.44,0.0,102.0,0.11,12.0,0.0,0.0,0.007,212.0,260.0,Maple syrup (100% maple),8806,"Jams, syrups, toppings",2,Other
91301080,2.1,1.13,65.1,49.65,2.6,14.0,2.11,72.0,0.0,0.0,0.519,224.0,279.0,"Chocolate syrup, thin type",8806,"Jams, syrups, toppings",4,Other
91301081,1.4,0.97,34.56,28.57,0.0,11.0,0.0,100.0,0.0,0.0,0.0,187.0,153.0,"Chocolate syrup, thin type, light",8806,"Jams, syrups, toppings",4,Other
91301090,0.0,0.0,74.9,74.9,0.0,150.0,3.8,8.0,0.0,0.0,0.0,1000.0,290.0,Sorghum syrup,8806,"Jams, syrups, toppings",4,Other
91301100,0.0,0.0,32.53,32.47,0.0,2.0,0.02,2.0,0.0,0.0,0.0,1.0,126.0,Sugar (white) and water syrup,8806,"Jams, syrups, toppings",2,Other
91301130,0.0,0.0,69.39,59.36,0.0,1.0,0.03,2.0,0.0,0.0,0.0,1.0,266.0,Fruit flavored syrup used for milk beverages,8806,"Jams, syrups, toppings",4,Other
91301200,0.04,0.0,31.76,31.42,0.0,30.0,0.23,12.0,0.0,0.0,0.0,44.0,123.0,Sugar (brown) and water syrup,8806,"Jams, syrups, toppings",2,Other
91301250,0.0,0.1,69.6,42.0,0.0,5.0,0.07,61.0,0.0,0.0,0.018,6.0,265.0,Maple and corn and/or cane pancake syrup blends (formerly Corn and maple syrup (2% maple)),8806,"Jams, syrups, toppings",4,Other
91301510,0.0,0.0,44.55,32.8,0.0,10.0,0.03,178.0,0.0,0.0,0.0,3.0,165.0,"Syrup, pancake, reduced calorie",8806,"Jams, syrups, toppings",4,Other
91302010,0.3,0.0,82.4,82.12,0.2,6.0,0.42,4.0,0.0,0.0,0.0,52.0,304.0,Honey,8802,Sugars and honey,2,Other
91303000,0.0,0.1,74.73,55.49,0.0,205.0,4.72,37.0,0.0,0.0,0.018,1464.0,290.0,Molasses,8802,Sugars and honey,2,Other
91304010,0.19,1.8,72.82,28.8,0.0,18.0,0.0,71.0,0.0,4.0,1.03,9.0,284.0,"Topping, butterscotch or caramel",8806,"Jams, syrups, toppings",4,Other
91304020,4.6,8.9,62.9,34.82,2.8,49.0,1.3,346.0,0.0,1.0,3.98,284.0,350.0,"Topping, chocolate, thick, fudge type",8806,"Jams, syrups, toppings",4,Other
91304030,0.18,0.1,66.32,25.79,0.6,6.0,0.24,26.0,0.0,0.0,0.008,49.0,254.0,"Topping, fruit",8806,"Jams, syrups, toppings",4,Other
91304040,0.8,0.3,79.0,46.8,0.1,3.0,0.22,80.0,0.0,0.0,0.056,5.0,322.0,"Topping, marshmallow",8806,"Jams, syrups, toppings",4,Other
91304050,0.25,24.03,62.52,61.29,0.0,8.0,0.04,213.0,0.4,64.0,15.218,8.0,456.0,Hard sauce,8806,"Jams, syrups, toppings",4,Other
91304060,4.5,22.0,58.08,36.72,2.3,35.0,1.05,42.0,0.0,0.0,1.96,151.0,448.0,"Topping, nut (wet)",8806,"Jams, syrups, toppings",4,Other
91304070,6.96,8.53,56.53,18.32,4.1,69.0,2.01,28.0,0.0,1.0,2.315,439.0,290.0,"Topping, peanut butter, thick, fudge type",8806,"Jams, syrups, toppings",4,Other
91304080,0.42,0.08,15.7,14.45,0.8,14.0,0.28,1.0,0.0,0.0,0.006,122.0,60.0,"Topping, fruit, unsweetened",8806,"Jams, syrups, toppings",4,Other
91304090,5.41,29.73,62.16,54.05,5.4,108.0,4.38,41.0,0.0,0.0,28.423,407.0,541.0,"Topping, chocolate flavored hazelnut spread",8806,"Jams, syrups, toppings",4,Other
91304250,5.35,50.56,41.77,35.74,2.3,131.0,1.86,60.0,0.0,16.0,16.553,259.0,623.0,"Topping, milk chocolate with cereal",8806,"Jams, syrups, toppings",4,Other
91304300,5.37,44.15,48.0,33.87,8.2,38.0,5.21,86.0,0.0,0.0,23.545,392.0,544.0,"Topping, chocolate, hard coating",8806,"Jams, syrups, toppings",4,Other
91305010,1.1,17.6,63.2,57.7,0.9,8.0,1.42,183.0,0.0,0.0,5.526,196.0,397.0,"Icing, chocolate",8806,"Jams, syrups, toppings",4,Other
91305020,0.0,16.23,67.89,63.1,0.0,3.0,0.16,184.0,0.0,0.0,2.974,34.0,418.0,"Icing, white",8806,"Jams, syrups, toppings",4,Other
91351010,0.8,0.0,49.2,0.01,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40.0,"Syrup, dietetic",8806,"Jams, syrups, toppings",4,Other
91351020,2.05,1.49,14.85,7.45,3.3,26.0,2.04,86.0,0.0,0.0,0.862,400.0,58.0,"Topping, dietetic",8806,"Jams, syrups, toppings",4,Other
91361010,0.27,0.02,38.22,18.75,0.1,10.0,0.21,371.0,0.0,0.0,0.0,99.0,150.0,Sweet and sour sauce,8406,Mustard and other condiments,4,Other
91361050,0.36,0.13,60.61,30.54,0.6,11.0,0.39,455.0,0.0,0.0,0.051,87.0,245.0,Duck sauce,8406,Mustard and other condiments,4,Other
91401000,0.15,0.02,69.95,51.22,1.0,7.0,0.19,30.0,0.0,0.0,0.005,54.0,266.0,"Jelly, all flavors",8806,"Jams, syrups, toppings",3,Other
91402000,0.54,0.14,66.63,45.95,0.7,20.0,0.49,36.0,0.0,0.0,0.01,77.0,260.0,"Jam, preserves, all flavors",8806,"Jams, syrups, toppings",3,Other
91403000,0.39,0.3,42.47,35.3,1.5,14.0,0.31,15.0,0.0,0.0,0.053,91.0,173.0,"Fruit butter, all flavors",8806,"Jams, syrups, toppings",3,Other
91404000,0.3,0.0,66.3,60.0,0.7,38.0,0.15,56.0,0.0,0.0,0.0,37.0,246.0,"Marmalade, all flavors",8806,"Jams, syrups, toppings",3,Other
91405000,0.3,0.3,53.6,37.81,2.5,9.0,0.4,0.0,0.0,0.0,0.016,69.0,132.0,"Jelly, dietetic, all flavors, sweetened with artificial sweetener",8806,"Jams, syrups, toppings",4,Other
91405500,0.3,0.03,46.1,45.3,0.8,5.0,0.18,2.0,0.0,0.0,0.009,71.0,179.0,"Jelly, reduced sugar, all flavors",8806,"Jams, syrups, toppings",3,Other
91406000,0.3,0.3,53.6,37.81,2.5,9.0,0.4,0.0,0.0,0.0,0.016,69.0,132.0,"Jams, preserves, marmalades, dietetic, all flavors, sweetened with artificial sweetener",8806,"Jams, syrups, toppings",4,Other
91406500,1.09,0.62,45.07,40.48,2.2,32.0,1.22,24.0,0.0,0.0,0.069,501.0,183.0,"Jams, preserves, marmalades, sweetened with fruit juice concentrates, all flavors",8806,"Jams, syrups, toppings",3,Other
91406600,0.46,0.21,36.29,34.31,1.4,11.0,0.3,1.0,0.0,0.0,0.01,96.0,142.0,"Jams, preserves, marmalades, low sugar (all flavors)",8806,"Jams, syrups, toppings",3,Other
91407100,0.1,0.04,72.83,71.62,1.1,3.0,0.09,2.0,0.0,0.0,0.012,69.0,282.0,Guava paste,8806,"Jams, syrups, toppings",3,Other
91500200,7.8,0.0,90.5,86.04,0.0,3.0,0.13,466.0,0.0,0.0,0.0,7.0,381.0,"Gelatin powder, sweetened, dry",9999,Not included in a food category,4,Other
91501010,1.22,0.0,14.19,13.49,0.0,3.0,0.02,75.0,0.0,0.0,0.0,1.0,62.0,Gelatin dessert,5806,"Gelatins, ices, sorbets",4,Other
91510100,15.67,0.0,80.21,0.0,0.1,8.0,0.06,862.0,0.0,0.0,0.0,14.0,198.0,"Gelatin powder, dietetic, sweetened with low calorie sweetener, dry",9999,Not included in a food category,4,Other
91601000,0.4,0.0,32.6,32.6,0.0,2.0,0.16,22.0,0.0,0.0,0.0,3.0,128.0,"Ice, fruit",5806,"Gelatins, ices, sorbets",4,Other
91611000,0.0,0.24,19.23,13.66,0.0,0.0,0.54,7.0,0.0,0.0,0.013,15.0,79.0,Ice pop,5806,"Gelatins, ices, sorbets",4,Other
91611050,1.16,3.79,20.67,16.16,0.2,42.0,0.39,31.0,0.1,15.0,2.249,76.0,121.0,"Ice pop filled with ice cream, all flavor varieties",5806,"Gelatins, ices, sorbets",4,Other
91611100,0.0,0.0,5.92,1.52,0.0,0.0,0.67,10.0,0.0,0.0,0.0,11.0,24.0,"Ice pop, sweetened with low calorie sweetener",5806,"Gelatins, ices, sorbets",4,Other
91621000,0.4,0.0,32.6,32.6,0.0,2.0,0.16,22.0,0.0,0.0,0.0,3.0,128.0,"Snow cone, slurps",5806,"Gelatins, ices, sorbets",4,Other
91700010,0.0,0.11,95.59,75.9,0.0,3.0,0.16,24.0,0.0,0.0,0.0,4.0,384.0,"Candy, NFS",5704,Candy not containing chocolate,4,Other
91700500,7.53,27.76,60.5,49.22,5.6,155.0,1.73,45.0,0.0,8.0,9.435,381.0,522.0,M&M's Almond Chocolate Candies,5702,Candy containing chocolate,4,Other
91701010,17.27,45.66,30.89,18.69,8.0,222.0,3.0,37.0,0.0,7.0,8.32,573.0,574.0,"Almonds, chocolate covered",5702,Candy containing chocolate,4,Other
91701020,10.0,17.93,68.26,62.5,2.5,100.0,1.9,13.0,0.0,0.0,1.948,255.0,474.0,"Almonds, sugar-coated",5704,Candy not containing chocolate,4,Other
91701030,12.86,38.48,43.57,36.38,4.5,219.0,1.55,57.0,0.0,1.0,15.036,456.0,553.0,"Almonds, yogurt-covered",5704,Candy not containing chocolate,4,Other
91702010,2.2,29.05,67.1,67.1,0.0,34.0,0.08,89.0,0.0,0.0,24.1,64.0,539.0,Butterscotch morsels,5704,Candy not containing chocolate,4,Other
91703010,1.59,3.31,87.73,56.32,0.1,36.0,0.8,44.0,0.0,2.0,0.967,116.0,387.0,"Caramel, chocolate-flavored roll",5704,Candy not containing chocolate,4,Other
91703020,4.6,8.1,77.0,65.5,0.0,138.0,0.14,245.0,0.0,7.0,2.476,214.0,382.0,"Caramel, flavor other than chocolate",5704,Candy not containing chocolate,4,Other
91703030,5.77,14.39,70.03,58.57,0.7,134.0,0.44,218.0,0.0,6.0,2.878,239.0,412.0,"Caramel, with nuts",5704,Candy not containing chocolate,4,Other
91703040,5.3,13.06,72.95,62.28,0.8,150.0,0.65,207.0,0.0,11.0,6.164,250.0,417.0,"Caramel candy, chocolate covered",5702,Candy containing chocolate,4,Other
91703050,6.53,25.1,61.55,42.82,2.3,72.0,0.71,165.0,0.0,10.0,10.947,257.0,490.0,"Caramel with nuts and cereal, chocolate covered",5702,Candy containing chocolate,4,Other
91703060,9.5,21.0,60.67,41.35,4.3,78.0,1.7,156.0,0.0,0.0,4.657,445.0,470.0,"Caramel with nuts, chocolate covered",5702,Candy containing chocolate,4,Other
91703070,5.08,20.93,67.95,63.93,0.9,145.0,0.42,188.0,0.0,12.0,14.542,188.0,474.0,Rolo,5702,Candy containing chocolate,4,Other
91703080,2.24,14.23,72.64,17.2,0.9,114.0,0.69,165.0,0.0,1.0,2.688,322.0,433.0,"Caramel, all flavors, sugar free",5704,Candy not containing chocolate,4,Other
91703150,7.0,25.46,64.35,56.27,3.4,165.0,2.09,72.0,0.0,20.0,15.983,332.0,514.0,"Toblerone, milk chocolate with honey and almond nougat",5702,Candy containing chocolate,4,Other
91703200,4.91,24.85,64.8,48.25,1.1,106.0,0.81,198.0,0.0,7.0,18.96,186.0,502.0,TWIX Caramel Cookie Bars (formerly TWIX Cookie Bars),5702,Candy containing chocolate,4,Other
91703250,7.3,33.3,56.0,53.0,3.0,130.0,1.31,266.0,0.0,6.0,4.962,309.0,550.0,TWIX Chocolate Fudge Cookie Bars,5702,Candy containing chocolate,4,Other
91703300,9.18,32.67,54.15,36.13,3.1,75.0,1.32,226.0,0.0,6.0,15.758,264.0,536.0,TWIX Peanut Butter Cookie Bars,5702,Candy containing chocolate,4,Other
91703400,8.04,23.68,63.23,48.86,1.9,118.0,1.13,299.0,0.0,12.0,17.04,303.0,494.0,Whatchamacallit,5702,Candy containing chocolate,4,Other
91703500,15.88,41.12,36.84,19.2,6.5,234.0,2.61,63.0,0.0,0.0,17.206,658.0,559.0,"Nuts, carob-coated",5704,Candy not containing chocolate,4,Other
91703600,7.41,33.18,55.25,50.75,5.7,169.0,2.29,70.0,0.0,20.0,18.138,413.0,549.0,"Espresso coffee beans, chocolate-covered",5702,Candy containing chocolate,4,Other
91705010,7.65,29.66,59.4,51.5,3.4,189.0,2.35,79.0,0.0,23.0,18.509,372.0,535.0,"Milk chocolate candy, plain",5702,Candy containing chocolate,4,Other
91705020,7.64,29.37,59.67,51.06,3.3,187.0,2.65,86.0,0.0,23.0,15.89,370.0,511.0,"Milk chocolate candy, with cereal",5702,Candy containing chocolate,4,Other
91705030,6.51,25.99,64.59,48.68,1.0,125.0,1.0,54.0,0.0,11.0,17.953,231.0,518.0,Kit Kat,5702,Candy containing chocolate,4,Other
91705040,8.72,35.41,52.02,42.92,4.2,173.0,2.62,66.0,0.0,19.0,16.771,411.0,554.0,"Chocolate, milk, with nuts, not almond or peanuts",5702,Candy containing chocolate,4,Other
91705050,7.58,24.38,59.98,51.48,4.3,125.0,1.59,47.0,0.0,8.0,13.211,494.0,456.0,"Milk chocolate candy, with fruit and nuts",5702,Candy containing chocolate,4,Other
